ID,Utterance,Speaker,Dialogue_ID,Wav_Path,Label
607,이런 돌발 상황도 지금은  내가 뭐 TV를 많이 안 봐서 모르겠지만 잘 모르겠긴 한데 그래도  그래서 사랑받는 거지.,User005M,Sess03_script01,./ETRI/KEMDy20_v1_1/wav/Session03/Sess03_script01_User005M_016.wav,neutral
10325,거기를 이제 갔어.,User067M,Sess34_script02,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script02_User067M_008.wav,neutral
2397,게임 같은 거 하면.,User018M,Sess09_script03,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script03_User018M_006.wav,neutral
11714,목소리 약간 굵어가지고  막 이렇게 그게 귀 막고 하는 사람 아니야?,User075M,Sess38_script03,./ETRI/KEMDy20_v1_1/wav/Session38/Sess38_script03_User075M_011.wav,neutral
5093,어 그렇게 해서 내가 사고 난 적이 있었어 어.,User036M,Sess18_script06,./ETRI/KEMDy20_v1_1/wav/Session18/Sess18_script06_User036M_025.wav,neutral
3005," 아 저 그 이명숙씨 좀 웃기더라구요, 이명숙씨.",User013M,Sess07_script01,./ETRI/KEMDy20_v1_1/wav/Session07/Sess07_script01_User013M_002.wav,happy
3553, 그것도 그렇고 강연 내 어떻게 안겹치냐. ,User026F,Sess13_script03,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script03_User026F_019.wav,happy
11856," 나는 이제 뭐  나는 그런 부분들은 뭐 인정해 줘야 된다라고 생각을 하거든, 근데  그 회사에 그 다닌 기간이 아니였다라고 해가지고 그 경력을 뺀다는 것도 그래.",User075M,Sess38_script06,./ETRI/KEMDy20_v1_1/wav/Session38/Sess38_script06_User075M_013.wav,neutral
4964," 어, 본인 시, 자고 자는 시간 조금 쪼개고 뭐 자기가 쉬고 놀고 싶은 시간을 좀 쪼개면은 하려면 할 수 있는데 안 하는 거뿐이잖아. ",User035M,Sess18_script02,./ETRI/KEMDy20_v1_1/wav/Session18/Sess18_script02_User035M_010.wav,neutral
745,약간 좀 그런 그 정도로.,User006M,Sess03_script03,./ETRI/KEMDy20_v1_1/wav/Session03/Sess03_script03_User006M_030.wav,neutral
3468,"약간 되게 무섭게 했을 거 같애, 어.",User025F,Sess13_script02,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script02_User025F_008.wav,neutral
10399,형이 이때까지 연예인을 딱 두 명 봤거든?,User067M,Sess34_script03,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script03_User067M_004.wav,neutral
6193, 또 걔 있었으면 넌 진짜 힘들었을 것 같애.,User044F,Sess22_script04,./ETRI/KEMDy20_v1_1/wav/Session22/Sess22_script04_User044F_030.wav,neutral
1087, 근데 그 사람이 취준생인데 핸드폰을 엄청 비싸게 주고 살 거 아니야.,User007M,Sess04_script03,./ETRI/KEMDy20_v1_1/wav/Session04/Sess04_script03_User007M_041.wav,neutral
7466,"인, 인제 내가 집안의 이제 가장으로서 해야 할 일도 이제 많이 생기고.",User051M,Sess26_script03,./ETRI/KEMDy20_v1_1/wav/Session26/Sess26_script03_User051M_014.wav,neutral
8090,그래갖고 우리 와이프 무릎 있는 데를 그냥 그대로 친 거지.,User055M,Sess28_script04,./ETRI/KEMDy20_v1_1/wav/Session28/Sess28_script04_User055M_019.wav,angry
10577,아 그런 선입견이 박혀 있어서?,User068M,Sess34_script06,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script06_User068M_004.wav,neutral
11794,근데 최근에  결혼을 하고 저번에 추석이었잖아. ,User076F,Sess38_script05,./ETRI/KEMDy20_v1_1/wav/Session38/Sess38_script05_User076F_003.wav,neutral
2068, 아 첫 장면부터 너무 싫었어.,User015F,Sess08_script04,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script04_User015F_001.wav,neutral
2233,"근데 맨날 AI가 감정 생겨서 막 주인 죽이고 막 세계 멸망, 지구 정복 이것만 보다가 이런 거  되게 신선하다.",User016F,Sess08_script06,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script06_User016F_019.wav,neutral
901,근데 난 이제 이거를 입 밖으로 내뱉냐 아니면 생각만 하고 그냥 그렇게 넘어가느냐도 중요한 거 같애.,User006M,Sess03_script06,./ETRI/KEMDy20_v1_1/wav/Session03/Sess03_script06_User006M_018.wav,neutral
6182," 그래 근데 과 CC 하면 한 명이 휴학을 하거나 한 명이 아예 졸업을 하거나 아니면 다 끝나고 헤어지거나 이거 밖에 없는 것 같애, 이게 가장 좋은 것 같애.",User044F,Sess22_script04,./ETRI/KEMDy20_v1_1/wav/Session22/Sess22_script04_User044F_026.wav,neutral
3796,응 재밌더라고.,User028M,Sess14_script01,./ETRI/KEMDy20_v1_1/wav/Session14/Sess14_script01_User028M_011.wav,neutral
1123,그리고  내가 잠수 이별도 당해봤다 했잖아.,User008F,Sess04_script04,./ETRI/KEMDy20_v1_1/wav/Session04/Sess04_script04_User008F_017.wav,neutral
9514,그래서 나는 내 친구들 중에 가부장적인 아빠 무서운 아빠 있을 수 있잖아.,User064F,Sess32_script02,./ETRI/KEMDy20_v1_1/wav/Session32/Sess32_script02_User064F_012.wav,neutral
4352,그래서 그게. ,User029M,Sess15_script05,./ETRI/KEMDy20_v1_1/wav/Session15/Sess15_script05_User029M_004.wav,neutral
9142,이제 한동안은 지금은 좀 덜하지만 한동안은 막 이제 저희 가족들도 그렇고 이제 작은 집 가족들도 그렇고 할아버지네 집에 할머니 집에 간 적이 거의 없었거든요.,User062M,Sess31_script02,./ETRI/KEMDy20_v1_1/wav/Session31/Sess31_script02_User062M_013.wav,neutral
10508, 그래갖고 그날 친구네 집에서 자는데 딱 잘라고 친구랑 한 12시까지 얘기하다가 잤는데 막 이상한 소리가 들리는 거여.,User068M,Sess34_script05,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script05_User068M_006.wav,neutral
3976,그래서 아빠가 지 가끔씩 그런 표정을 짓거든?,User028M,Sess14_script04,./ETRI/KEMDy20_v1_1/wav/Session14/Sess14_script04_User028M_007.wav,neutral
10597,그런 네 얘기 들어보니까 좀  괜찮을 수도 있겠단 생각이 드네.,User067M,Sess34_script06,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script06_User067M_010.wav,neutral
13351, 이거 비슷한 지금 우리 방금 영상 본 거랑 비슷한데.,User083F,Sess17_script05,./ETRI/KEMDy20_v1_1/wav/Session17/Sess17_script05_User083F_004.wav,neutral
6118,아이노 아이노. ,User044F,Sess22_script03,./ETRI/KEMDy20_v1_1/wav/Session22/Sess22_script03_User044F_004.wav,neutral
13164,나는 원래 다 받아주는 사람이 아니기 때문에.,User084F,Sess17_script01,./ETRI/KEMDy20_v1_1/wav/Session17/Sess17_script01_User084F_034.wav,neutral
2835,일어나니 일어나니까 다 자고 있고 이쒸.,User020M,Sess10_script03,./ETRI/KEMDy20_v1_1/wav/Session10/Sess10_script03_User020M_025.wav,neutral
5141,아 근데 카카오톡이 너무 강력해서  처음이 기억이 안 나  음.,User038F,Sess19_script01,./ETRI/KEMDy20_v1_1/wav/Session19/Sess19_script01_User038F_010.wav,happy
795, 전 여자친구 그 집안들은 얼마나 가부장적이냐면 그 이렇게 막 명절 같을 때 다 모이잖아.,User005M,Sess03_script04,./ETRI/KEMDy20_v1_1/wav/Session03/Sess03_script04_User005M_021.wav,neutral
6231," 그때가  제일 황당했어 뭔가, 지금까지 지금까지 생각나는 황당 경험.",User043F,Sess22_script05,./ETRI/KEMDy20_v1_1/wav/Session22/Sess22_script05_User043F_017.wav,happy
12169, 그래서 요즘에는 그래서 나갈라고 하는데 이제 아빠가 아프니까 안 갈려고 하지.,User077F,Sess39_script05,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script05_User077F_010.wav,neutral
3996, 근데 사실 나도 크면서 동생한테 하는 행동 보니까 내가 엄마 행동이랑 똑같은 거야.,User027F,Sess14_script04,./ETRI/KEMDy20_v1_1/wav/Session14/Sess14_script04_User027F_015.wav,neutral
5189,"그 금, 금발 휘날리는 그 사람?",User038F,Sess19_script01,./ETRI/KEMDy20_v1_1/wav/Session19/Sess19_script01_User038F_034.wav,happy
5362,"아 아주 그런 미역국 먹으면 되게 힘이 나지, 응.",User037M,Sess19_script05,./ETRI/KEMDy20_v1_1/wav/Session19/Sess19_script05_User037M_004.wav,neutral
4241,그렇게 사기를 쳐가지고. ,User030M,Sess15_script03,./ETRI/KEMDy20_v1_1/wav/Session15/Sess15_script03_User030M_012.wav,neutral
1882,유재석밖에 모를걸.,User015F,Sess08_script01,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script01_User015F_008.wav,neutral
9808,안 가 안 가는 거야 못 가는 거 아니고. ,User064F,Sess32_script05,./ETRI/KEMDy20_v1_1/wav/Session32/Sess32_script05_User064F_022.wav,neutral
9929,그거 그거랑 그거 얼마 전에 그 나 혼자 산다 그거 보니까 김광규 다시 나오더만.,User066M,Sess33_script01,./ETRI/KEMDy20_v1_1/wav/Session33/Sess33_script01_User066M_028.wav,neutral
4967,"아 근데 그렇게 따지면은 나는 남자도 힘들겠지만 여자도 힘들다고 생각해, 뭐 우리는 뭐 출산 이런 건 없잖아.",User036M,Sess18_script02,./ETRI/KEMDy20_v1_1/wav/Session18/Sess18_script02_User036M_007.wav,neutral
2997,"그치, 꼭 여자를 필요 뽑아야 하는 거 하는 게 의무는 아니잖아. ",User019F,Sess10_script06,./ETRI/KEMDy20_v1_1/wav/Session10/Sess10_script06_User019F_011.wav,neutral
10386,어 옷을 다 벗었어 속옷까지.,User068M,Sess34_script03,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script03_User068M_013.wav,neutral
11272,어 언니 어디가 했는데 대답도 안 하는 거야.,User074F,Sess37_script01,./ETRI/KEMDy20_v1_1/wav/Session37/Sess37_script01_User074F_003.wav,neutral
3338,아 친구 같은 아버지? ,User014M,Sess07_script06,./ETRI/KEMDy20_v1_1/wav/Session07/Sess07_script06_User014M_012.wav,neutral
9591,근데 액자를 걸어놓잖아?,User064F,Sess32_script03,./ETRI/KEMDy20_v1_1/wav/Session32/Sess32_script03_User064F_019.wav,neutral
411,"아 딱 인제 제 친구가 그 정도의 소리였을 거 같애요, 그때.",User004M,Sess02_script03,./ETRI/KEMDy20_v1_1/wav/Session02/Sess02_script03_User004M_006.wav,neutral
5337," 항상 나도 수연이, 수연이처럼 사짜 의사 무슨 막 뭐 되어라 뭐 되라 그렇게 했었는데 그렇게 해서 너도 근데 또 그게 처음에는 당연한 건줄 알았는데 이제 가면 갈수록 나도 어차피 공부도 못하는데  어 공부도 못하는데.",User037M,Sess19_script04,./ETRI/KEMDy20_v1_1/wav/Session19/Sess19_script04_User037M_012.wav,neutral
9754, 솔직히 맛은 없군.,User063M,Sess32_script05,./ETRI/KEMDy20_v1_1/wav/Session32/Sess32_script05_User063M_007.wav,neutral
6976, 응 나도 짜증 날 거 같애. ,User050F,Sess25_script02,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script02_User050F_004.wav,neutral
9410,어 힘들어.,User064F,Sess32_script01,./ETRI/KEMDy20_v1_1/wav/Session32/Sess32_script01_User064F_019.wav,neutral
13212,무슨 말인지 알겠죠?,User083F,Sess17_script02,./ETRI/KEMDy20_v1_1/wav/Session17/Sess17_script02_User083F_018.wav,neutral
3567, 나만 다 안봤나. ,User026F,Sess13_script03,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script03_User026F_026.wav,neutral
2425,아 어 아  있지 있지 있지.,User018M,Sess09_script03,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script03_User018M_020.wav,happy
10079,아아 알아 알아 알아 알아 아 안 닿아 안 닿아 어.,User065M,Sess33_script03,./ETRI/KEMDy20_v1_1/wav/Session33/Sess33_script03_User065M_030.wav,happy
2045,"어,  아 중학생이었어? ",User015F,Sess08_script03,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script03_User015F_021.wav,surprise
6129,응  어 그리고 또 우 난 솔직히 우리 열명이서 같이 다녔었잖아.,User043F,Sess22_script03,./ETRI/KEMDy20_v1_1/wav/Session22/Sess22_script03_User043F_012.wav,neutral
1241,근데 이미 사무직은 많아.,User007M,Sess04_script06,./ETRI/KEMDy20_v1_1/wav/Session04/Sess04_script06_User007M_011.wav,neutral
11937,그래서 엄마 아빠랑 잘 때 불편해.,User077F,Sess39_script01,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script01_User077F_045.wav,neutral
13272, 언니가 있잖아.,User084F,Sess17_script03,./ETRI/KEMDy20_v1_1/wav/Session17/Sess17_script03_User084F_032.wav,neutral
7202,군대에서 그런 사람 진짜 많거든.,User049M,Sess25_script05,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script05_User049M_012.wav,neutral
2757,진짜 라떼는 말이야. ,User019F,Sess10_script02,./ETRI/KEMDy20_v1_1/wav/Session10/Sess10_script02_User019F_006.wav,neutral
7497,뭔가 이게 생태계 교란이 올 거 같애.,User051M,Sess26_script04,./ETRI/KEMDy20_v1_1/wav/Session26/Sess26_script04_User051M_009.wav,neutral
12076,"다른 원불교, 막 이런 거엔 안 터지는데.",User078F,Sess39_script03,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script03_User078F_022.wav,neutral
412, 진짜 엄청 컸거든요.,User004M,Sess02_script03,./ETRI/KEMDy20_v1_1/wav/Session02/Sess02_script03_User004M_007.wav,neutral
5110,너가 기절을 했다고 아아.,User036M,Sess18_script06,./ETRI/KEMDy20_v1_1/wav/Session18/Sess18_script06_User036M_030.wav,neutral
8255,비 엄청 왔지.,User057F,Sess29_script02,./ETRI/KEMDy20_v1_1/wav/Session29/Sess29_script02_User057F_001.wav,neutral
13219," 그러면서 인제 나 마음에 상처가 될 될 되는 거 같은 거야, 내 마음에.",User083F,Sess17_script02,./ETRI/KEMDy20_v1_1/wav/Session17/Sess17_script02_User083F_025.wav,neutral
5194,모 몰라요.  어. ,User038F,Sess19_script01,./ETRI/KEMDy20_v1_1/wav/Session19/Sess19_script01_User038F_036.wav,happy
12173," 주영이, 채영이 보면 그렇게 되게 아빠만 나왔다 하면 예민해지는?",User077F,Sess39_script05,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script05_User077F_011.wav,neutral
8844,"그리고 더 어이없었던 거 춤출 때, 막 애들이 빠지고 하니까 갑자기 그 원기 오빠가 와가지고 갑자기 쌍욕 하면서 어 니들 이따위로 할래 막 이렇게 하고 근데 자기는 정작 오지도 않고 보지도 않고 아무것도 안 해놓고서는 그래 놓고서는 나중에 막 그다음 날 돼서 막, 초코 초코파이 아니 초코바?",User041F,Sess21_script02,./ETRI/KEMDy20_v1_1/wav/Session21/Sess21_script02_User041F_010.wav,angry
7082,"당연하지, 나중에 생각해봐.",User050F,Sess25_script03,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script03_User050F_022.wav,neutral
5652,그런 거를 애초에 잘 하던 나라다 보니까 이번 코로나 대처도 약간 다른데 나라에서 칭찬할만한 요소인 거 같다고 저는 생각이 들어요.,User040M,Sess20_script05,./ETRI/KEMDy20_v1_1/wav/Session20/Sess20_script05_User040M_015.wav,neutral
599,근데 이제 그런 무한도전이 물론 방송이긴 하지만 되게 리얼하게 그려지면서 뭔가 뭔가 어떻게 보면 시청자들이 되게 정을 많이 느꼈을 거 같애.,User005M,Sess03_script01,./ETRI/KEMDy20_v1_1/wav/Session03/Sess03_script01_User005M_013.wav,neutral
4178, 약간 취해서.,User029M,Sess15_script02,./ETRI/KEMDy20_v1_1/wav/Session15/Sess15_script02_User029M_009.wav,neutral
10417,노주현이 옷 홀딱 벗고 들어오고 있는 거야.  ,User067M,Sess34_script03,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script03_User067M_016.wav,happy
7033,응 끼리끼리라는 말이 맞다고 생각해.,User050F,Sess25_script02,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script02_User050F_030.wav,neutral
9631,내가 할 거야. ,User063M,Sess32_script03,./ETRI/KEMDy20_v1_1/wav/Session32/Sess32_script03_User063M_046.wav,happy
13334,내가 뭐  글쎄 인제 나는 한 번도 우리 신랑이 다른 여자를 만날 수도 있겠다는 의심을 멍청하다고 생각하겠지만 안 해 본 거 같애.,User084F,Sess17_script04,./ETRI/KEMDy20_v1_1/wav/Session17/Sess17_script04_User084F_021.wav,neutral
840,응응응응.,User005M,Sess03_script05,./ETRI/KEMDy20_v1_1/wav/Session03/Sess03_script05_User005M_015.wav,neutral
3233,아 장난 반 진심 반 섞여 있으시구나.,User014M,Sess07_script04,./ETRI/KEMDy20_v1_1/wav/Session07/Sess07_script04_User014M_009.wav,neutral
4248," 그냥 군인이기다 하겠다, 어째 뭔 일 있어도 신고도 못하겠다.",User030M,Sess15_script03,./ETRI/KEMDy20_v1_1/wav/Session15/Sess15_script03_User030M_016.wav,neutral
3765,  나는 안 타고 난 그 로봇만 애기가 어 로보트 있는데 그  이렇게 굴러다녔잖아.,User025F,Sess13_script06,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script06_User025F_023.wav,neutral
3214,그 어 네 시리한테 사랑해 듣고 싶어.,User013M,Sess07_script03,./ETRI/KEMDy20_v1_1/wav/Session07/Sess07_script03_User013M_024.wav,neutral
7996,"저거 그니까 이 사람은 가치가 있는 사람이니까 살려두고 이 사람은 그냥 뭐 하는 거 없이 도움이 안 된다 싶으면 제거해버리고 그런 식으로 갈 수도 있는 거지, 이게.",User055M,Sess28_script02,./ETRI/KEMDy20_v1_1/wav/Session28/Sess28_script02_User055M_012.wav,neutral
6025," 맞아, 맛있지 어머님 음식. ",User043F,Sess22_script01,./ETRI/KEMDy20_v1_1/wav/Session22/Sess22_script01_User043F_012.wav,happy
2193,아아 그치 그치 그치.,User016F,Sess08_script05,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script05_User016F_020.wav,neutral
8805," 근데 갔는데 이제 그 오빠가 막 되게 막 무서운 이야기가 있었다고 해가지고  막 이야기를 해줬거든, 근데 막 혜정이가 공포영화나 무서운 얘기 못 듣는 단 말야. ",User042F,Sess21_script01,./ETRI/KEMDy20_v1_1/wav/Session21/Sess21_script01_User042F_006.wav,neutral
2332, 그 기준 자체를. ,User018M,Sess09_script02,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script02_User018M_003.wav,neutral
10390, 그 할머니가 탁 맞고 쌍코피가 주르륵 나가지고. ,User068M,Sess34_script03,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script03_User068M_017.wav,happy
2248,"약간 어 진짜 응 잘 자연스럽게 잘 만들어 놔가지고  이거 좀 괜찮은 거 같애, 영화가.",User015F,Sess08_script06,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script06_User015F_031.wav,neutral
7299,근데 이제 그거를 가지고 그 여자는 그렇게 말했잖아.,User049M,Sess25_script06,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script06_User049M_018.wav,neutral
11502,응  앵벌이인가?  ,User074F,Sess37_script05,./ETRI/KEMDy20_v1_1/wav/Session37/Sess37_script05_User074F_015.wav,happy
12174,그걸 좀 많이 느껴.,User077F,Sess39_script05,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script05_User077F_012.wav,neutral
11724, 나는 최근에 자기가 얘기한 건 TV말고 유튜브에서 자기 장성규 프로 보지 않아?,User076F,Sess38_script03,./ETRI/KEMDy20_v1_1/wav/Session38/Sess38_script03_User076F_010.wav,neutral
2458,"아 그건 아닌가 봐, 그럼.",User018M,Sess09_script03,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script03_User018M_037.wav,neutral
12148,아 노스트라 아  종말설 있었어.,User077F,Sess39_script04,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script04_User077F_032.wav,neutral
3163,저는 웃긴 거 사연 막 찾아다니려고 뭐  들어본 적 있어요.,User013M,Sess07_script03,./ETRI/KEMDy20_v1_1/wav/Session07/Sess07_script03_User013M_003.wav,neutral
6281, 그리고 다 이해하는데 그냥 다 모여있는 잘못 없는 애들 앞에서 다 10  이렇게 욕하는 게 나는 후배들한테 왜 저렇게까지 욕을 하지?,User043F,Sess22_script06,./ETRI/KEMDy20_v1_1/wav/Session22/Sess22_script06_User043F_012.wav,angry
